SalePrice,GrLivArea,TotalBsmtSF,GarageCars,GarageArea,LotArea,OverallQual,OverallCond,KitchenQual,ExterQual,YearBuilt,YearRemodAdd,FullBath,TotRmsAbvGrd,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,HouseAge,YearsSinceRemodel,TotalBathrooms
76500,1306,728,0,0,5350,3,2,2,3,1940,1966,1,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,70,44,1
235000,1625,1573,2,538,4750,8,5,4,4,2006,2007,2,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,3,2
173000,1640,798,2,520,8366,6,5,4,4,2004,2004,2,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,6,6,2
158000,1302,1302,1,309,9350,6,7,4,3,1964,1991,2,7,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,46,19,2
145000,1314,1314,1,294,8400,5,6,3,3,1957,1957,1,5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,53,53,1
230000,2291,975,2,429,8738,7,5,4,4,1999,1999,2,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,11,2
207500,1728,864,2,673,8791,6,5,4,4,2003,2003,2,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7,7,2
220000,1604,1604,2,660,8814,7,5,4,4,2006,2006,2,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,4,2
231500,1792,963,2,564,12435,7,5,4,4,2001,2001,2,7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,9,2
97000,882,0,1,308,12702,5,5,3,3,1956,1956,1,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,54,54,1
176000,1382,1362,2,884,19296,6,5,3,3,1962,1962,1,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,48,48,1
276000,2574,1482,3,868,9588,8,5,5,4,2007,2007,2,10,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,2
151000,1212,506,2,492,8471,6,7,3,3,1977,1995,1,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,33,15,1
130000,1316,926,2,484,5500,5,7,3,3,1929,2001,1,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,81,9,1
73000,764,680,2,504,5232,5,5,3,3,1925,2004,1,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,85,6,1
175500,1422,1422,2,576,12090,6,6,4,3,1981,1981,2,7,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,29,29,2
185000,1511,802,2,413,11207,6,5,3,3,1997,1997,2,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13,13,2
179500,2192,720,1,240,8400,5,8,4,3,1939,1997,2,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,71,13,2
120500,778,740,1,924,6900,5,6,3,3,1940,1955,1,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,70,55,1
148000,1113,1143,1,504,7917,6,7,3,3,1976,1976,1,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,34,34,1
266000,1939,1095,3,1053,10728,8,5,4,4,2006,2006,2,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,4,2
241500,1363,1385,2,439,39104,7,7,3,3,1954,2005,1,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,56,5,1
290000,2270,1152,3,671,11764,8,7,4,4,1999,2007,2,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11,3,2
139000,1632,1240,1,338,9600,6,6,3,3,1958,1988,2,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,52,22,2
124500,816,816,1,264,8314,5,7,3,3,1982,1982,1,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,28,28,1
205000,1548,952,2,672,7264,7,7,5,4,1925,2007,2,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85,3,2
201000,1560,1560,2,573,9196,7,5,4,4,2003,2003,2,7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,7,7,2
141000,864,864,2,400,19138,4,5,3,3,1951,1951,1,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,59,59,1
415298,2121,2121,3,732,14450,9,5,5,5,2006,2007,2,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4,3,2
192000,2022,1160,2,505,10005,7,5,3,3,1977,1977,2,8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33,33,2
228500,1982,807,2,575,11287,7,6,4,4,1989,1989,2,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,21,21,2
185000,1262,1262,2,572,7200,6,5,4,4,2006,2006,2,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,4,2
207500,1314,1314,2,626,5063,7,5,4,4,2007,2008,2,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,2,2
244600,1468,1468,3,898,9612,8,5,4,4,2008,2009,2,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2,1,2
179200,1575,1575,2,529,8012,6,5,4,4,1992,1992,2,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,18,18,2
164700,1250,625,2,528,4251,7,5,4,4,2006,2007,2,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,3,2
159000,1734,912,2,440,9786,6,7,4,3,1962,1981,1,7,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,48,29,1
88000,858,858,0,0,8125,4,4,3,3,1971,1971,1,5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,39,39,1
122000,900,882,1,280,9819,5,5,3,3,1967,1967,1,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,43,43,1
153575,1396,698,1,384,8730,6,7,3,3,1915,2003,1,7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,95,7,1
233230,1919,1079,2,685,15611,8,5,4,4,2006,2006,2,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,4,2
135900,1716,780,0,0,5687,5,6,2,3,1912,2000,2,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,98,10,2
131000,1716,768,1,281,11409,5,4,3,3,1949,2008,1,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,61,2,1
235000,2263,795,2,539,16659,7,7,4,3,1977,1994,2,9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,33,16,2
167000,1644,1416,2,418,9600,6,5,3,3,1953,1953,1,7,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,57,57,1
142500,1003,1003,2,588,7937,6,6,3,3,1984,1984,1,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,26,26,1
152000,1558,910,1,282,13710,5,5,3,3,1950,1950,1,6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60,60,1
239000,1950,975,2,576,7399,7,5,4,4,1997,1998,2,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,13,12,2
175000,1743,702,2,539,11700,6,6,3,4,1968,1968,1,7,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,42,42,1
158500,1152,1092,1,300,14000,6,8,4,3,1950,2004,1,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60,6,1
157000,1336,1165,1,375,15750,5,5,3,3,1953,1953,1,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,57,57,1
267000,2452,1028,2,683,16226,8,5,4,4,1998,1999,2,9,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,11,2
205000,1541,1541,3,843,13704,7,5,4,4,2001,2002,2,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,8,2
149900,894,894,2,552,9800,5,7,3,3,1972,1972,1,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,38,1
295000,3493,1470,3,870,18386,7,9,4,3,1880,2002,3,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,130,8,3
305900,2000,2000,3,888,10386,8,5,4,4,2004,2005,2,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,5,2
225000,2243,700,3,746,13474,7,5,4,4,1990,1991,2,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,20,19,2
89500,1406,319,0,0,7920,6,7,2,3,1920,1950,1,6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,90,60,1
82500,861,861,2,539,12342,4,5,3,3,1940,1950,1,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,70,60,1
360000,1944,1896,3,708,12378,9,5,5,4,2003,2004,2,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,7,6,2
165600,1501,697,2,420,7685,6,5,4,3,1993,1994,2,6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17,16,2
132000,972,972,1,240,8000,6,6,3,3,1948,2002,1,5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,62,8,1
119900,1118,793,2,410,7800,5,7,3,3,1939,1950,1,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,71,60,1
375000,2036,2136,2,513,215245,7,5,3,3,1965,1965,2,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,45,45,2
178000,1641,728,2,546,9600,7,7,5,3,1925,1990,1,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,85,20,1
188500,1432,716,2,432,7795,7,5,4,4,2004,2005,2,6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,5,2
260000,2353,845,2,484,13005,7,7,5,4,1980,1980,2,10,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,30,30,2
270000,1959,1088,3,1025,9000,8,5,4,4,2006,2006,2,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,4,2
260000,2646,1347,3,656,9900,7,5,4,4,1993,1993,2,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,17,17,2
187500,1472,1372,2,588,14115,7,5,3,3,1980,1980,2,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,30,30,2
342643,2596,1249,3,840,16259,9,5,4,3,2006,2006,3,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4,4,3
354000,2468,1136,3,872,12099,8,5,4,4,2004,2004,2,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,6,6,2
301000,2730,1502,2,576,10380,7,5,4,4,1986,1987,2,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,24,23,2
126175,1163,1162,1,220,5820,3,8,3,3,1955,2005,1,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,55,5,1
242000,2978,710,2,564,11275,7,7,4,4,1967,2007,2,11,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,43,3,2
87000,803,720,2,360,5000,5,6,3,3,1941,1950,1,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,69,60,1
324000,1719,1719,2,473,10846,8,5,4,4,1993,1993,1,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,17,17,1
145250,1383,1383,1,292,11600,6,5,3,3,1960,1960,1,7,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,50,50,1
214500,2134,844,2,441,11888,6,6,4,3,1916,1994,2,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,94,16,2
78000,1192,596,1,189,6402,5,5,3,3,1920,1950,1,6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,90,60,1
119000,1728,1728,1,352,10624,5,4,3,3,1964,1964,2,10,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,46,46,2
139000,1056,1056,1,308,8176,5,6,3,3,1958,1992,1,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,52,18,1
284000,1629,3206,3,880,10655,8,5,4,4,2003,2004,2,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,7,6,2
207000,1358,1358,2,484,8198,7,5,4,4,2004,2004,2,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,6,6,2
192000,1638,943,2,472,9042,6,5,3,3,1998,1998,2,7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,12,2
228950,1786,1499,2,529,164660,5,6,3,3,1965,1965,2,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,45,45,2
377426,1922,1922,3,676,14157,9,5,4,4,2005,2006,2,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,5,4,2
214000,1536,1536,2,532,9135,7,5,4,4,2002,2003,2,7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,7,2
202500,1621,1208,2,440,14145,7,7,4,4,1984,1998,2,8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,26,12,2
155000,1215,1215,1,297,12400,6,7,3,3,1958,1998,1,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,52,12,1
202900,1908,967,2,431,14191,8,5,4,4,2002,2002,2,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,8,8,2
82000,841,721,1,294,8400,4,4,3,2,1950,1950,1,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,60,60,1
87500,1040,0,2,400,8544,3,4,3,3,1949,1950,2,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,61,60,2
266000,1684,1684,2,564,8849,9,5,5,5,2005,2005,2,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5,5,2
85000,1112,536,1,336,2592,5,3,3,3,1976,1976,1,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,34,34,1
140200,1577,972,1,312,6435,6,5,2,3,1939,1950,1,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,71,60,1
151500,958,958,1,301,12772,6,8,3,3,1960,1998,1,5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,50,12,1
157500,1478,1478,2,498,17600,6,5,3,3,1960,1960,2,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,50,50,2
154000,1626,764,2,474,2448,7,5,4,4,2003,2004,2,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,7,6,2
437154,2728,1848,3,706,20431,9,5,5,5,2005,2006,2,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5,4,2
318061,1869,1869,2,617,7820,9,5,5,5,2007,2007,2,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,3,2
190000,1453,1453,2,445,5271,7,5,4,3,1986,1986,1,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,24,1
95000,1111,616,1,200,9084,5,6,3,3,1941,1950,1,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,69,60,1
105900,720,624,2,484,8520,6,8,3,3,1928,2003,1,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,82,7,1
140000,1595,940,1,240,8400,6,5,3,3,1940,2000,1,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,70,10,1
177500,1200,1200,2,521,11249,6,5,4,4,1995,1995,2,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15,15,2
173000,1167,1158,2,400,9248,6,6,4,3,1992,1992,2,6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18,18,2
134000,1142,1142,2,528,4224,5,5,3,3,1976,1976,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,34,34,1
130000,1352,1062,1,288,6930,5,4,4,3,1958,1958,1,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,52,52,1
280000,1924,1086,2,592,12011,8,5,4,4,1998,1998,2,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12,12,2
156000,912,888,2,470,7540,6,6,3,3,1978,1978,1,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,32,32,1
145000,1505,883,1,240,9144,5,5,3,3,1940,1982,1,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,70,28,1
198500,1922,0,2,672,7301,7,5,4,4,2003,2003,3,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,7,3
118000,987,483,1,264,1680,6,8,4,3,1972,2007,1,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,3,1
190000,1574,796,2,566,18800,6,5,3,3,1976,1976,2,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,34,34,2
147000,1344,672,1,468,10690,5,7,3,3,1920,1997,1,6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,90,13,1
159000,1394,1394,2,514,9500,6,5,3,3,1963,1963,1,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,47,47,1
165000,1431,1099,1,296,9150,6,5,3,3,1962,1962,1,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,48,48,1
132000,1268,1268,1,244,7800,5,6,3,3,1954,1954,1,7,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,56,56,1
162000,1287,1063,2,576,9830,5,7,4,3,1959,2006,1,7,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,51,4,1
172400,1664,953,2,460,8121,6,5,3,3,2000,2000,2,7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,10,2
134432,1588,0,2,680,17120,4,4,3,3,1959,1959,2,7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,51,51,2
125000,752,744,1,264,7175,6,5,3,3,1984,1984,1,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,26,26,1
123000,1319,608,1,270,10634,5,6,3,3,1953,1953,1,5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,57,57,1
219500,1928,847,2,434,8200,7,5,4,4,2003,2004,2,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,6,2
61000,904,683,0,0,10020,1,1,2,2,1922,1950,0,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,88,60,0
148000,914,870,2,576,8846,5,5,3,4,1996,1996,1,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14,14,1
340000,2466,1580,2,610,11143,8,5,4,4,2004,2005,3,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6,5,3
394432,1856,1856,3,834,11394,9,2,5,4,2010,2010,1,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,1
179000,1800,982,2,463,8123,6,5,3,3,2000,2000,2,7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,10,2
127000,1691,1026,1,308,5000,5,6,4,3,1924,1950,2,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,86,60,2
187750,1301,1293,2,572,7200,7,5,4,4,2006,2006,2,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,4,2
213500,1797,939,2,639,9245,7,5,4,4,2006,2006,2,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,4,2
76000,784,784,2,360,9000,6,3,3,3,1928,1950,1,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,82,60,1
240000,1953,1580,2,501,53107,6,5,4,4,1992,1992,2,9,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18,18,2
192000,1269,1256,2,430,3182,8,5,4,4,2004,2005,2,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,5,2
81000,1184,658,0,0,8410,5,3,3,3,1910,1996,1,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,100,14,1
125000,1125,1041,1,352,7200,6,6,3,3,1976,1976,1,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,34,34,1
191000,1479,1468,2,577,9382,7,5,4,4,1999,2000,2,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,10,2
426000,2332,1682,3,846,12474,10,5,5,5,2007,2008,2,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,2,2
119000,1367,861,1,384,8405,5,8,3,3,1900,1950,1,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,110,60,1
215000,1961,804,2,560,12209,6,5,4,3,2001,2002,2,7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,9,8,2
106500,882,0,1,294,8339,5,7,3,3,1959,1959,1,5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,51,51,1
100000,788,788,0,0,7446,4,5,3,3,1941,1950,1,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,69,60,1
109000,1034,735,1,240,10134,5,6,3,3,1940,1950,1,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,70,60,1
129000,1144,1144,1,596,9571,5,6,3,3,1956,1956,1,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,54,54,1
123000,894,894,2,600,7200,5,5,3,3,1972,1972,1,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,38,1
169500,1812,864,1,264,7590,5,5,3,3,1962,1962,2,8,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,48,48,2
67000,1077,961,1,338,8967,5,2,3,3,1920,1950,1,6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,90,60,1
241000,1550,1092,2,438,8125,7,5,4,4,2006,2007,2,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,3,2
245500,1288,1260,2,500,14963,8,5,5,4,1996,1996,1,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,14,14,1
164990,1310,1310,2,400,8767,7,5,4,4,2005,2005,2,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,5,2
108000,672,672,1,240,10200,5,8,3,3,1940,1997,1,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,70,13,1
258000,2263,1141,2,420,12090,8,5,4,4,1998,1998,2,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12,12,2
168000,1572,806,2,373,10364,6,5,3,3,1995,1996,2,7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15,14,2
